date,open,high,low,close,adjusted_close,volume
2025-05-08,124.53,133.39,122.4,130.88,130.88,3856300
2025-05-09,132.26,132.26,123.85,127.98,127.98,2014400
2025-05-12,144.2,147.67,138.48,146.0,146.0,3705600
2025-05-13,148.56,152.06,148.55,150.11,150.11,2308400
2025-05-14,151.43,156.34,151.0,155.83,155.83,2587900
2025-05-15,154.0,156.4,151.77,153.93,153.93,1932000
2025-05-16,155.79,156.99,153.67,154.91,154.91,2736300
2025-05-20,151.59,152.0,145.78,148.03,148.03,1915300
2025-05-21,146.0,146.43,140.66,141.82,141.82,2396500
2025-05-22,142.53,145.22,141.32,143.19,143.19,1791000
2025-05-23,139.43,142.0,138.61,139.51,139.51,1773100
2025-05-26,142.13,144.83,141.65,143.34,143.34,885800
2025-05-27,144.19,147.99,143.08,147.51,147.51,1649500
2025-05-28,147.76,149.58,145.98,148.28,148.28,1919900
2025-05-29,151.49,152.51,147.88,148.61,148.61,1732100
2025-05-30,148.55,148.55,142.88,146.64,146.64,3635800
2025-06-02,145.86,147.17,142.14,145.93,145.93,1152000
2025-06-03,144.3,146.12,143.1,144.14,144.14,1208400
2025-06-04,144.65,144.81,140.6,141.71,141.71,1573400
2025-06-05,142.0,145.55,140.7,143.53,143.53,1550200
2025-06-06,146.2,153.42,146.01,152.58,152.58,2015000
2025-06-09,151.55,151.95,147.5,147.55,147.55,2374700
2025-06-10,148.43,151.4,147.02,150.79,150.79,1629000
2025-06-11,152.0,160.25,152.0,156.0,156.0,2021000
2025-06-12,154.3,154.78,148.13,148.56,148.56,1702200
2025-06-13,144.1,145.53,142.37,143.18,143.18,1566700
2025-06-16,146.5,148.36,145.0,147.07,147.07,1549900
2025-06-17,146.56,147.48,144.79,145.38,145.38,1234200
2025-06-18,146.08,147.35,144.3,145.27,145.27,1727300
2025-06-19,144.55,144.57,143.25,143.7,143.7,459200
2025-06-20,147.28,149.52,145.15,146.23,146.23,3550327
